id,onpromotion,dcoilwtico,sales
3006245,0,48.190000000000005,177.29892
3008027,0,47.79,177.34392
3009809,0,47.39,177.29411
3011591,0,47.65,177.10611
3013373,0,48.45,177.11568
3015155,0,47.24,177.05605
3016937,1,47.65,176.9003
3018719,0,47.233333333333334,177.16837
3020501,0,46.81666666666666,177.08688
3022283,0,46.4,177.19582
3024065,0,46.46,177.39934
3025847,1,45.96,177.61407
3027629,1,47.26,177.73122
3000900,64,46.8,2342.53
3002682,33,47.07,2345.0476
3004464,31,48.59,2343.966
3006246,32,48.190000000000005,2346.945
3008028,24,47.79,2348.401
3009810,26,47.39,2350.6887
3011592,27,47.65,2350.3586
3013374,41,48.45,2351.066
3015156,44,47.24,2354.3833
3016938,50,47.65,2353.1814
3018720,44,47.233333333333334,2352.6125
3020502,27,46.81666666666666,2353.0383
3022284,48,46.4,2354.7148
3024066,47,46.46,2350.935
3025848,65,45.96,2346.9597
3027630,67,47.26,2348.5344
3000901,0,46.8,22.390383
3002683,0,47.07,22.388597
3004465,0,48.59,22.376053
3006247,0,48.190000000000005,22.380161
3008029,0,47.79,22.371275
3009811,0,47.39,22.392498
3011593,0,47.65,22.391964
3013375,0,48.45,22.38718
3015157,0,47.24,22.41224
3016939,0,47.65,22.421257
3018721,0,47.233333333333334,22.412699
3020503,0,46.81666666666666,22.418745
3022285,0,46.4,22.38785
3024067,0,46.46,22.364698
3025849,0,45.96,22.38036
3027631,0,47.26,22.369154
3000902,0,46.8,1.7041589
3002684,0,47.07,1.7011997
3004466,0,48.59,1.6912851
3006248,0,48.190000000000005,1.6950125
3008030,0,47.79,1.6946808
3009812,0,47.39,1.6918094
3011594,0,47.65,1.6854613
3013376,0,48.45,1.6827418
3015158,0,47.24,1.6744877
3016940,0,47.65,1.6664859
3018722,0,47.233333333333334,1.6680895
3020504,0,46.81666666666666,1.6600235
3022286,0,46.4,1.6546062
3024068,0,46.46,1.649182
3025850,0,45.96,1.6436605
3027632,0,47.26,1.6473081
3000903,2,46.8,27.417665
3002685,0,47.07,27.37147
3004467,0,48.59,27.329384
3006249,1,48.190000000000005,27.262318
3008031,0,47.79,27.188393
3009813,0,47.39,27.104525
3011595,0,47.65,27.035378
3013377,0,48.45,27.040653
3015159,1,47.24,26.793228
3016941,0,47.65,26.792261
3018723,1,47.233333333333334,26.73157
3020505,0,46.81666666666666,26.738874
3022287,0,46.4,26.721186
3024069,0,46.46,26.67239
3025851,1,45.96,26.695147
3027633,1,47.26,26.613058
3000904,6,46.8,26.824701
3002686,2,47.07,26.722862
3004468,1,48.59,26.703115
3006250,0,48.190000000000005,26.72093
3008032,1,47.79,26.718943
3009814,3,47.39,26.754763
3011596,2,47.65,26.768883
3013378,2,48.45,26.839891
3015160,2,47.24,26.758532
3016942,3,47.65,26.761053
3018724,3,47.233333333333334,26.824488
3020506,0,46.81666666666666,26.827007
3022288,1,46.4,26.789803
3024070,2,46.46,26.838717
3025852,2,45.96,26.890663
3027634,4,47.26,26.847296
3000905,0,46.8,0.207134
3002687,0,47.07,0.21039109
3004469,0,48.59,0.20648526
3006251,0,48.190000000000005,0.20099774
3008033,0,47.79,0.20375751
3009815,0,47.39,0.20880076
3011597,0,47.65,0.21261895
3013379,0,48.45,0.21688163
3015161,0,47.24,0.22018692
3016943,0,47.65,0.21946594
3018725,0,47.233333333333334,0.2302201
3020507,0,46.81666666666666,0.23429324
3022289,0,46.4,0.2406959
3024071,0,46.46,0.24483499
3025853,0,45.96,0.24792963
3027635,0,47.26,0.25754339
3000906,10,46.8,182.49625
3002688,7,47.07,181.062
3004470,5,48.59,180.60378
3006252,7,48.190000000000005,180.70963
3008034,4,47.79,179.90126
3009816,8,47.39,178.42232
3011598,7,47.65,176.9183
3013380,5,48.45,175.27391
3015162,6,47.24,173.43439
3016944,6,47.65,172.53778
3018726,4,47.233333333333334,169.90952
3020508,4,46.81666666666666,167.39539
3022290,5,46.4,164.49509
3024072,4,46.46,162.99097
3025854,3,45.96,161.26582
3027636,3,47.26,157.79552
3000907,0,46.8,14.965462
3002689,0,47.07,14.925854
3004471,0,48.59,14.88232
3006253,0,48.190000000000005,14.8312235
3008035,0,47.79,14.817742
3009817,0,47.39,14.7614355
3011599,0,47.65,14.768211
3013381,0,48.45,14.723854
3015163,0,47.24,14.670876
3016945,0,47.65,14.597052
3018727,0,47.233333333333334,14.592466
3020509,0,46.81666666666666,14.556965
3022291,0,46.4,14.512225
3024073,0,46.46,14.441607
3025855,0,45.96,14.381645
3027637,0,47.26,14.341493
3000908,16,46.8,19.8707
3002690,0,47.07,19.853943
3004472,0,48.59,19.854448
3006254,0,48.190000000000005,19.820446
3008036,0,47.79,19.911724
3009818,0,47.39,20.00518
3011600,0,47.65,20.119135
3013382,5,48.45,20.152348
3015164,0,47.24,20.228537
3016946,0,47.65,20.239431
3018728,0,47.233333333333334,20.326897
3020510,0,46.81666666666666,20.408083
3022292,0,46.4,20.447105
3024074,0,46.46,20.438105
3025856,6,45.96,20.379702
3027638,0,47.26,20.411093
3000909,5,46.8,7.8238935
3002691,0,47.07,7.787551
3004473,0,48.59,7.7629204
3006255,0,48.190000000000005,7.727934
3008037,0,47.79,7.721291
3009819,0,47.39,7.7209177
3011601,0,47.65,7.7166777
3013383,0,48.45,7.6958904
3015165,0,47.24,7.6886168
3016947,0,47.65,7.6756163
3018729,0,47.233333333333334,7.6772633
3020511,0,46.81666666666666,7.683955
3022293,0,46.4,7.678928
3024075,0,46.46,7.6561856
3025857,0,45.96,7.641082
3027639,0,47.26,7.640819
3000910,9,46.8,109.546295
3002692,5,47.07,109.859985
3004474,6,48.59,109.944466
3006256,7,48.190000000000005,110.24415
3008038,4,47.79,110.435875
3009820,5,47.39,110.74788
3011602,2,47.65,110.96944
3013384,6,48.45,111.38858
3015166,3,47.24,111.9221
3016948,4,47.65,112.03265
3018730,3,47.233333333333334,112.221115
3020512,2,46.81666666666666,112.354195
3022294,1,46.4,112.587875
3024076,3,46.46,112.74109
3025858,3,45.96,112.8923
3027640,2,47.26,113.1244
3000911,0,46.8,6.4461765
3002693,0,47.07,6.4612565
3004475,0,48.59,6.468933
3006257,0,48.190000000000005,6.462799
3008039,0,47.79,6.449189
3009821,0,47.39,6.4610066
3011603,0,47.65,6.4890537
3013385,0,48.45,6.5440893
3015167,0,47.24,6.5671334
3016949,0,47.65,6.5352025
3018731,0,47.233333333333334,6.5225534
3020513,0,46.81666666666666,6.52568
3022295,0,46.4,6.52258
3024077,0,46.46,6.5547824
3025859,0,45.96,6.631547
3027641,0,47.26,6.6585703
3000912,0,46.8,319.09848
3002694,0,47.07,319.24707
3004476,48,48.59,319.2391
3006258,0,48.190000000000005,319.20337
3008040,0,47.79,319.01862
3009822,0,47.39,318.99048
3011604,0,47.65,318.84808
3013386,0,48.45,318.77554
3015168,0,47.24,318.63892
3016950,49,47.65,318.52087
3018732,0,47.233333333333334,318.33286
3020514,0,46.81666666666666,318.1866
3022296,0,46.4,318.26837
3024078,0,46.46,318.2425
3025860,0,45.96,318.09784
3027642,0,47.26,317.85687
3000913,18,46.8,151.49333
3002695,7,47.07,151.8425
3004477,9,48.59,151.65941
3006259,9,48.190000000000005,151.88089
3008041,7,47.79,151.847
3009823,11,47.39,151.8822
3011605,9,47.65,152.08742
3013387,8,48.45,152.17487
3015169,7,47.24,152.30098
3016951,7,47.65,152.0776
3018733,8,47.233333333333334,152.37204
3020515,6,46.81666666666666,152.24503
3022297,6,46.4,152.12187
3024079,5,46.46,152.20554
3025861,6,45.96,152.15234
3027643,8,47.26,152.0989
3000914,0,46.8,5.3937016
3002696,0,47.07,5.387368
3004478,0,48.59,5.3630457
3006260,0,48.190000000000005,5.343165
3008042,0,47.79,5.338414
3009824,0,47.39,5.3162436
3011606,0,47.65,5.2944303
3013388,0,48.45,5.2758393
3015170,0,47.24,5.2646203
3016952,0,47.65,5.227813
3018734,0,47.233333333333334,5.2287283
3020516,0,46.81666666666666,5.2277784
3022298,0,46.4,5.2052355
3024080,0,46.46,5.1790056
3025862,0,45.96,5.1614404
3027644,0,47.26,5.1517982
3000915,0,46.8,8.998306
3002697,0,47.07,9.015284
3004479,1,48.59,9.002263
3006261,1,48.190000000000005,8.989372
3008043,0,47.79,8.984055
3009825,1,47.39,8.992718
3011607,2,47.65,8.994585
3013389,0,48.45,9.00191
3015171,0,47.24,8.997079
3016953,0,47.65,8.976948
3018735,0,47.233333333333334,8.987387
3020517,0,46.81666666666666,9.009179
3022299,0,46.4,9.000823
3024081,1,46.46,9.016883
3025863,1,45.96,8.995843
3027645,0,47.26,8.9923525
3000916,0,46.8,308.999
3002698,1,47.07,308.91867
3004480,41,48.59,308.4603
3006262,0,48.190000000000005,308.36243
3008044,0,47.79,308.06662
3009826,0,47.39,307.70554
3011608,1,47.65,307.39203
3013390,0,48.45,307.06067
3015172,0,47.24,306.7384
3016954,36,47.65,306.31723
3018736,0,47.233333333333334,306.06995
3020518,0,46.81666666666666,305.69254
3022300,0,46.4,305.3912
3024082,0,46.46,305.2317
3025864,0,45.96,304.92255
3027646,0,47.26,304.7579
3000917,0,46.8,92.5644
3002699,0,47.07,92.16007
3004481,0,48.59,92.17487
3006263,0,48.190000000000005,92.1628
3008045,0,47.79,92.16194
3009827,0,47.39,92.17173
3011609,0,47.65,92.13823
3013391,0,48.45,92.12767
3015173,0,47.24,91.73356
3016955,0,47.65,91.74086
3018737,0,47.233333333333334,91.656105
3020519,0,46.81666666666666,91.50762
3022301,0,46.4,91.6372
3024083,0,46.46,91.651
3025865,0,45.96,91.68417
3027647,0,47.26,91.406784
3000918,256,46.8,2568.714
3002700,6,47.07,2559.5625
3004482,5,48.59,2535.874
3006264,6,48.190000000000005,2534.126
3008046,5,47.79,2520.7659
3009828,3,47.39,2512.2395
3011610,3,47.65,2504.0852
3013392,211,48.45,2491.1907
3015174,3,47.24,2478.981
3016956,1,47.65,2465.4504
3018738,2,47.233333333333334,2452.4644
3020520,0,46.81666666666666,2436.8813
3022302,2,46.4,2431.5393
3024084,1,46.46,2424.871
3025866,208,45.96,2414.972
3027648,3,47.26,2400.6462
3000919,14,46.8,0.10113858
3002701,0,47.07,0.102834366
3004483,0,48.59,0.102046356
3006265,0,48.190000000000005,0.10680489
3008047,0,47.79,0.10643344
3009829,0,47.39,0.10685671
3011611,0,47.65,0.107640065
3013393,0,48.45,0.109470524
3015175,0,47.24,0.112949684
3016957,0,47.65,0.11517979
3018739,0,47.233333333333334,0.117032975
3020521,0,46.81666666666666,0.11966877
3022303,0,46.4,0.12433257
3024085,0,46.46,0.12758046
3025867,0,45.96,0.1291276
3027649,0,47.26,0.12894936
3000920,0,46.8,27.37123
3002702,0,47.07,27.38374
3004484,7,48.59,27.327595
3006266,0,48.190000000000005,27.411924
3008048,0,47.79,27.387625
3009830,0,47.39,27.336416
3011612,0,47.65,27.318562
3013394,0,48.45,27.308727
3015176,1,47.24,27.291103
3016958,5,47.65,27.248026
3018740,1,47.233333333333334,27.220493
3020522,0,46.81666666666666,27.171911
3022304,1,46.4,27.11629
3024086,0,46.46,27.054808
3025868,1,45.96,27.03828
3027650,0,47.26,27.025202
3000921,0,46.8,2.7540035
3002703,0,47.07,2.7506847
3004485,0,48.59,2.7624085
3006267,0,48.190000000000005,2.7602568
3008049,0,47.79,2.755965
3009831,0,47.39,2.7487302
3011613,0,47.65,2.749669
3013395,0,48.45,2.757333
3015177,0,47.24,2.765547
3016959,0,47.65,2.7824
3018741,0,47.233333333333334,2.7936997
3020523,0,46.81666666666666,2.8053188
3022305,0,46.4,2.7921686
3024087,0,46.46,2.7959998
3025869,2,45.96,2.798567
3027651,0,47.26,2.809288
3000922,0,46.8,0.12386408
3002704,0,47.07,0.129302
3004486,0,48.59,0.1324357
3006268,0,48.190000000000005,0.1363816
3008050,0,47.79,0.14014155
3009832,0,47.39,0.14099778
3011614,0,47.65,0.14164147
3013396,0,48.45,0.14238568
3015178,0,47.24,0.1431277
3016960,0,47.65,0.15150367
3018742,0,47.233333333333334,0.15680937
3020524,0,46.81666666666666,0.16175687
3022306,0,46.4,0.17098297
3024088,0,46.46,0.17750244
3025870,0,45.96,0.1835645
3027652,0,47.26,0.1886974
3000923,2,46.8,1.9543285
3002705,1,47.07,1.947505
3004487,0,48.59,1.9517641
3006269,0,48.190000000000005,1.9243733
3008051,0,47.79,1.9191465
3009833,0,47.39,1.8986301
3011615,0,47.65,1.8940958
3013397,0,48.45,1.8993964
3015179,0,47.24,1.9113511
3016961,0,47.65,1.935379
3018743,0,47.233333333333334,1.9224516
3020525,0,46.81666666666666,1.9188794
3022307,0,46.4,1.8960716
3024089,0,46.46,1.8864325
3025871,1,45.96,1.8690963
3027653,0,47.26,1.8735838
3000924,43,46.8,1186.3164
3002706,16,47.07,1188.1035
3004488,17,48.59,1185.9144
3006270,21,48.190000000000005,1182.5356
3008052,21,47.79,1182.8136
3009834,19,47.39,1181.579
3011616,15,47.65,1181.2085
3013398,15,48.45,1179.1891
3015180,13,47.24,1180.2351
3016962,14,47.65,1183.9857
3018744,15,47.233333333333334,1180.9017
3020526,17,46.81666666666666,1180.7032
3022308,17,46.4,1173.8109
3024090,16,46.46,1172.7169
3025872,214,45.96,1171.0468
3027654,20,47.26,1173.541
3000925,0,46.8,2.0831823e-05
3002707,0,47.07,2.6375055e-06
3004489,0,48.59,3.2305717e-05
3006271,0,48.190000000000005,5.427748e-05
3008053,0,47.79,6.8463385e-05
3009835,0,47.39,8.702278e-05
3011617,0,47.65,6.978214e-05
3013399,0,48.45,0.00014196336
3015181,0,47.24,0.00016284734
3016963,0,47.65,7.43866e-05
3018745,0,47.233333333333334,0.00014073402
3020527,0,46.81666666666666,0.00014208257
3022309,0,46.4,0.00030873716
3024091,0,46.46,0.0002914518
3025873,0,45.96,0.00033450872
3027655,0,47.26,0.00028217584
3000926,15,46.8,109.1401
3002708,4,47.07,109.14144
3004490,4,48.59,109.2336
3006272,4,48.190000000000005,109.29227
3008054,29,47.79,109.25481
3009836,5,47.39,109.2023
3011618,6,47.65,109.30184
3013400,4,48.45,109.28012
3015182,2,47.24,109.3277
3016964,2,47.65,109.553505
3018746,2,47.233333333333334,109.394936
3020528,28,46.81666666666666,109.37796
3022310,2,46.4,109.17135
3024092,2,46.46,109.159744
3025874,23,45.96,109.075035
3027656,2,47.26,109.20522
3000927,0,46.8,4.3640633
3002709,0,47.07,4.360658
3004491,0,48.59,4.3338833
3006273,0,48.190000000000005,4.319454
3008055,0,47.79,4.285257
3009837,0,47.39,4.2712355
3011619,0,47.65,4.243717
3013401,0,48.45,4.239537
3015183,0,47.24,4.211134
3016965,0,47.65,4.185921
3018747,0,47.233333333333334,4.1602306
3020529,0,46.81666666666666,4.136854
3022311,0,46.4,4.114176
3024093,0,46.46,4.0892615
3025875,2,45.96,4.0692453
3027657,0,47.26,4.049877
3000928,30,46.8,750.10504
3002710,16,47.07,749.3593
3004492,14,48.59,749.8964
3006274,18,48.190000000000005,749.74896
3008056,15,47.79,748.94727
3009838,17,47.39,749.56964
3011620,13,47.65,750.5424
3013402,16,48.45,751.04065
3015184,16,47.24,753.34143
3016966,16,47.65,753.02014
3018748,17,47.233333333333334,757.8257
3020530,15,46.81666666666666,757.602
3022312,14,46.4,758.92584
3024094,17,46.46,759.4375
3025876,165,45.96,761.2857
3027658,19,47.26,763.52026
3000929,106,46.8,322.13937
3002711,3,47.07,322.56436
3004493,10,48.59,322.8756
3006275,7,48.190000000000005,322.90356
3008057,9,47.79,323.6959
3009839,7,47.39,323.80353
3011621,7,47.65,323.80136
3013403,74,48.45,323.53558
3015185,7,47.24,324.36325
3016967,6,47.65,325.1758
3018749,6,47.233333333333334,325.51544
3020531,7,46.81666666666666,325.40918
3022313,5,46.4,325.15778
3024095,6,46.46,325.3193
3025877,81,45.96,325.05096
3027659,8,47.26,325.07172
3000930,18,46.8,269.09537
3002712,2,47.07,269.18384
3004494,37,48.59,269.1846
3006276,3,48.190000000000005,269.16882
3008058,4,47.79,269.11035
3009840,2,47.39,269.06345
3011622,1,47.65,269.0113
3013404,4,48.45,269.02747
3015186,4,47.24,269.2295
3016968,37,47.65,269.3767
3018750,4,47.233333333333334,269.2781
3020532,6,46.81666666666666,269.23135
3022314,2,46.4,269.0716
3024096,2,46.46,269.047
3025878,37,45.96,269.0027
3027660,6,47.26,269.1265
3000931,1,46.8,53.2133
3002713,1,47.07,53.327087
3004495,1,48.59,53.56322
3006277,1,48.190000000000005,53.50029
3008059,1,47.79,53.132843
3009841,11,47.39,53.04231
3011623,1,47.65,53.000797
3013405,1,48.45,53.15659
3015187,1,47.24,53.1222
3016969,1,47.65,53.150818
3018751,1,47.233333333333334,53.32725
3020533,1,46.81666666666666,53.140026
3022315,9,46.4,53.246
3024097,1,46.46,53.406067
3025879,8,45.96,53.527718
3027661,1,47.26,53.683567
3000932,1,46.8,36.664383
3002714,0,47.07,36.773453
3004496,0,48.59,38.46031
3006278,10,48.190000000000005,38.476757
3008060,0,47.79,38.57705
3009842,0,47.39,38.624886
3011624,0,47.65,38.63859
3013406,0,48.45,39.64217
3015188,1,47.24,40.173344
3016970,0,47.65,40.65783
3018752,14,47.233333333333334,41.407906
3020534,0,46.81666666666666,42.108444
3022316,0,46.4,42.385002
3024098,0,46.46,42.558937
3025880,8,45.96,42.71446
3027662,1,47.26,43.398632
3000933,96,46.8,2537.9275
3002715,52,47.07,2537.9536
3004497,45,48.59,2532.4773
3006279,51,48.190000000000005,2532.0198
3008061,56,47.79,2532.5166
3009843,50,47.39,2531.9324
3011625,51,47.65,2531.2534
3013407,46,48.45,2527.8474
3015189,52,47.24,2527.0503
3016971,47,47.65,2526.7278
3018753,54,47.233333333333334,2523.9604
3020535,50,46.81666666666666,2522.2275
3022317,49,46.4,2520.7488
3024099,44,46.46,2520.4343
3025881,490,45.96,2519.7146
3027663,63,47.26,2518.5286
3000934,0,46.8,4.8966637
3002716,0,47.07,4.8958883
3004498,0,48.59,4.8391023
3006280,0,48.190000000000005,4.8447804
3008062,2,47.79,4.840842
3009844,0,47.39,4.844964
3011626,0,47.65,4.851931
3013408,0,48.45,4.8018975
3015190,0,47.24,4.7932277
3016972,0,47.65,4.7863235
3018754,0,47.233333333333334,4.773779
3020536,2,46.81666666666666,4.7570286
3022318,0,46.4,4.7657776
3024100,0,46.46,4.769002
3025882,2,45.96,4.7611313
3027664,0,47.26,4.758256
3000935,0,46.8,0.5211574
3002717,0,47.07,0.519669
3004499,0,48.59,0.5211318
3006281,0,48.190000000000005,0.5226231
3008063,0,47.79,0.5245289
3009845,0,47.39,0.5271659
3011627,0,47.65,0.52785385
3013409,0,48.45,0.53226936
3015191,0,47.24,0.53320426
3016973,0,47.65,0.5360181
3018755,0,47.233333333333334,0.5381162
3020537,0,46.81666666666666,0.5385357
3022319,0,46.4,0.54130596
3024101,0,46.46,0.5419974
3025883,0,45.96,0.5435461
3027665,0,47.26,0.54861766
3000936,2,46.8,10.445402
3002718,0,47.07,10.452318
3004500,0,48.59,10.369915
3006282,1,48.190000000000005,10.358531
3008064,0,47.79,10.34298
3009846,0,47.39,10.296576
3011628,0,47.65,10.290827
3013410,0,48.45,10.217882
3015192,1,47.24,10.148003
3016974,0,47.65,10.0981245
3018756,0,47.233333333333334,9.990389
3020538,0,46.81666666666666,9.903509
3022320,0,46.4,9.879792
3024102,0,46.46,9.799315
3025884,6,45.96,9.782907
3027666,1,47.26,9.735267
3000937,6,46.8,9.221975
3002719,0,47.07,9.208709
3004501,1,48.59,9.21189
3006283,1,48.190000000000005,9.19711
3008065,0,47.79,9.192206
3009847,0,47.39,9.17149
3011629,1,47.65,9.159057
3013411,1,48.45,9.136413
3015193,0,47.24,9.106658
3016975,0,47.65,9.087197
3018757,0,47.233333333333334,9.058732
3020539,0,46.81666666666666,9.03055
3022321,0,46.4,9.005362
3024103,0,46.46,8.958548
3025885,5,45.96,8.940755
3027667,1,47.26,8.928321
3000938,0,46.8,0.122786306
3002720,0,47.07,0.124533266
3004502,0,48.59,0.12320138
3006284,0,48.190000000000005,0.12327569
3008066,0,47.79,0.12509148
3009848,0,47.39,0.12680219
3011630,0,47.65,0.12600584
3013412,0,48.45,0.12560593
3015194,0,47.24,0.12589838
3016976,0,47.65,0.1260821
3018758,0,47.233333333333334,0.12658954
3020540,0,46.81666666666666,0.12887807
3022322,0,46.4,0.12809771
3024104,0,46.46,0.12939537
3025886,0,45.96,0.12995942
3027668,0,47.26,0.13169055
3000939,15,46.8,170.97693
3002721,6,47.07,171.26935
3004503,8,48.59,171.0923
3006285,9,48.190000000000005,170.80664
3008067,10,47.79,170.88895
3009849,8,47.39,170.84761
3011631,7,47.65,170.66374
3013413,6,48.45,170.31
3015195,7,47.24,170.51286
3016977,6,47.65,170.44421
3018759,8,47.233333333333334,170.10735
3020541,10,46.81666666666666,169.66805
3022323,7,46.4,169.14719
3024105,5,46.46,168.77428
3025887,46,45.96,168.43562
3027669,5,47.26,168.24754
3000940,0,46.8,5.0342455
3002722,0,47.07,5.0605803
3004504,0,48.59,5.102877
3006286,0,48.190000000000005,5.0742493
3008068,0,47.79,5.0617566
3009850,0,47.39,5.060864
3011632,0,47.65,5.0625887
3013414,0,48.45,5.0497127
3015196,0,47.24,5.063179
3016978,0,47.65,5.0358934
3018760,0,47.233333333333334,4.9810147
3020542,0,46.81666666666666,4.9825635
3022324,0,46.4,4.972234
3024106,0,46.46,4.972582
3025888,3,45.96,4.982287
3027670,0,47.26,5.004966
3000941,16,46.8,-0.006166018
3002723,0,47.07,-0.006823681
3004505,0,48.59,-0.007910624
3006287,0,48.190000000000005,-0.0071756686
3008069,0,47.79,-0.006544396
3009851,0,47.39,-0.006580278
3011633,0,47.65,-0.0063574756
3013415,0,48.45,-0.005508981
3015197,0,47.24,-0.0056147496
3016979,0,47.65,-0.0035300998
3018761,0,47.233333333333334,-0.0018718092
3020543,0,46.81666666666666,-0.0022320375
